numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2015,7,2015-07-30 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04966495000169,TÁXI AÉREO DOURADO LTDA,7000.00,0.00,7000.00
2015,7,2015-07-30 00:00:00+00:00,WILSON FILHO,PTB,PB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,***50799***,MARIA DO CARMO MARIZ DE LIMA,3300.00,0.00,3300.00
2015,7,2015-07-30 00:00:00+00:00,FERNANDO COELHO FILHO,DEM,PE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,17256653000139,AERO LESTE SERVIÇOS E LOCAÇÕES LTDA-ME,8300.00,0.00,8300.00
2015,8,2015-07-29 00:00:00+00:00,FRANCISCO CHAPADINHA,PODE,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10626900000100,SANTARÉM TÁXI AÉREO LTDA,4900.00,0.00,4900.00
2015,7,2015-07-29 00:00:00+00:00,PAES LANDIM,PTB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,11725.00,0.00,11725.00
2015,7,2015-07-29 00:00:00+00:00,FRANCISCO CHAPADINHA,PODE,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10626900000100,SANTARÉM TÁXI AÉREO LTDA,4500.00,0.00,4500.00
2015,7,2015-07-29 00:00:00+00:00,FRANCISCO CHAPADINHA,PODE,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10626900000100,SANTARÉM TÁXI AÉREO LTDA,2500.00,0.00,2500.00
2015,7,2015-07-28 00:00:00+00:00,NILSON LEITÃO,PSDB,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04702400000108,APOLO TAXI AÉREO,7360.00,0.00,7360.00
2015,7,2015-07-28 00:00:00+00:00,CÉSAR MESSIAS,PSB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,84316421000116,RIO BRANCO AEROTAXI LTDA,8250.00,0.00,8250.00
2015,7,2015-07-28 00:00:00+00:00,DANIEL VILELA,MDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,3984.00,0.00,3984.00
2015,5,2015-07-28 00:00:00+00:00,CÉSAR MESSIAS,PSB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,84316421000116,RIO BRANCO AEROTAXI LTDA,17850.00,0.00,17850.00
2015,7,2015-07-27 00:00:00+00:00,ESPERIDIÃO AMIN,PP,SC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02007949000149,SANTA FÉ TAXI AÉREIO,9700.00,0.00,9700.00
2015,7,2015-07-24 00:00:00+00:00,FLAVIANO MELO,MDB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,84316421000116,RIO BRANCO AEROTAXI LTDA,13180.00,0.00,13180.00
2015,7,2015-07-23 00:00:00+00:00,JOVAIR ARANTES,PTB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,5100.00,0.00,5100.00
2015,7,2015-07-22 00:00:00+00:00,FRANCISCO CHAPADINHA,PODE,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10626900000100,SANTARÉM TÁXI AÉREO LTDA,4500.00,0.00,4500.00
2015,7,2015-07-22 00:00:00+00:00,SILAS CÂMARA,PRB,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03090756000167,AMAZONAVES TAXI AÉREO LTDA,29800.00,0.00,29800.00
2015,7,2015-07-22 00:00:00+00:00,SILAS CÂMARA,PRB,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03090756000167,AMAZONAVES TAXI AÉREO LTDA,33200.00,0.00,33200.00
2015,7,2015-07-22 00:00:00+00:00,FRANCISCO CHAPADINHA,PODE,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10626900000100,SANTARÉM TÁXI AÉREO LTDA,4500.00,0.00,4500.00
2015,7,2015-07-22 00:00:00+00:00,FRANCISCO CHAPADINHA,PODE,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10626900000100,SANTARÉM TÁXI AÉREO LTDA,6900.00,0.00,6900.00
2015,7,2015-07-21 00:00:00+00:00,LEÔNIDAS CRISTINO,PDT,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07882356000145,EASY TAXI AEREO LTDA,5250.00,0.00,5250.00
2015,7,2015-07-20 00:00:00+00:00,JÉSSICA SALES,MDB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07918532000151,AEROBRAN TAXI AEREO LTDA,15000.00,0.00,15000.00
2015,7,2015-07-17 00:00:00+00:00,ELCIONE BARBALHO,MDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,15309149000124,BRABO TAXI AÉREO LTDA,4000.00,0.00,4000.00
2015,7,2015-07-15 00:00:00+00:00,JOÃO GUALBERTO,PSDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,11074327000124,ELITE AVIATION,8550.00,0.00,8550.00
2015,7,2015-07-14 00:00:00+00:00,GORETE PEREIRA,PR,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07382021000168,UIRAPURU TAXI AEREO LTDA,5500.00,0.00,5500.00
2015,7,2015-07-14 00:00:00+00:00,PEDRO CHAVES,MDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,9250.00,0.00,9250.00
2015,7,2015-07-13 00:00:00+00:00,FERNANDO COELHO FILHO,DEM,PE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,17256653000139,AERO LESTE SERVIÇOS E LOCAÇÕES LTDA-ME,10500.00,0.00,10500.00
2015,7,2015-07-13 00:00:00+00:00,JOSÉ AIRTON CIRILO,PT,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07882356000145,EASY TAXI AEREO LTDA,19800.00,0.00,19800.00
2015,7,2015-07-10 00:00:00+00:00,WILSON FILHO,PTB,PB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,***50799***,MARIA DO CARMO MARIZ DE LIMA,7300.00,0.00,7300.00
2015,6,2015-07-08 00:00:00+00:00,JÚLIO CESAR,PSD,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,10300.00,0.00,10300.00
2015,7,2015-07-06 00:00:00+00:00,GIACOBO,PR,PR,LOCAÇÃO OU FRETAMENTO DE AERONAVES,74046731000104,taxi aereo hercules ltda,17000.00,0.00,17000.00
2015,6,2015-07-06 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04614277000165,RICO TAXI AEREO LTDA,30450.00,0.00,30450.00
2015,6,2015-07-05 00:00:00+00:00,DANIEL VILELA,MDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,8193.53,0.00,8193.53
2015,6,2015-07-02 00:00:00+00:00,JOVAIR ARANTES,PTB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,8500.00,0.00,8500.00
2015,6,2015-07-01 00:00:00+00:00,ADAIL CARNEIRO,PODE,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01806823000252,NORTH STAR TAXI AÉREO LTDA,6400.00,0.00,6400.00
2015,6,2015-06-30 00:00:00+00:00,WILSON FILHO,PTB,PB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,***50799***,MARIA DO CARMO MARIZ DE LIMA,6600.00,0.00,6600.00
2015,6,2015-06-30 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AÉREO,4000.00,0.00,4000.00
2015,5,2015-06-30 00:00:00+00:00,NILSON LEITÃO,PSDB,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04702400000108,APOLO TAXI AÉREO,7300.00,0.00,7300.00
2015,6,2015-06-29 00:00:00+00:00,VALTENIR PEREIRA,MDB,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02012015000103,ALIANÇA TÁXI AÉREO LTDA.,3200.00,0.00,3200.00
2015,6,2015-06-24 00:00:00+00:00,RODRIGO MARTINS,PSB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,7500.00,0.00,7500.00
2015,6,2015-06-22 00:00:00+00:00,ROBERTO BALESTRA,PP,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,5550.00,0.00,5550.00
2015,6,2015-06-22 00:00:00+00:00,ARNON BEZERRA,PTB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01274847000127,TERRAL TAXI AÉREO,12000.00,0.00,12000.00
2015,6,2015-06-22 00:00:00+00:00,MÁRIO NEGROMONTE JR.,PP,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,00717513000118,AERO STAR TAXI AEREO LTDA,31000.00,0.00,31000.00
2015,6,2015-06-22 00:00:00+00:00,ROBERTO BALESTRA,PP,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,6290.00,0.00,6290.00
2015,5,2015-06-22 00:00:00+00:00,ROBERTO BALESTRA,PP,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,6105.00,0.00,6105.00
2015,6,2015-06-19 00:00:00+00:00,PROFESSORA DORINHA SEABRA REZENDE,DEM,TO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,9520.00,0.00,9520.00
2015,6,2015-06-18 00:00:00+00:00,SÁGUAS MORAES,PT,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,24702862000124,ABELHA TÁXI AÉREO E MANUTENÇÃO,17995.50,0.00,17995.50
2015,6,2015-06-17 00:00:00+00:00,JOÃO CAMPOS,PRB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02088938000130,SETE TAXI AEREO,4600.00,0.00,4600.00
2015,4,2015-06-16 00:00:00+00:00,VALTENIR PEREIRA,MDB,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,11107963000105,JOACI FERREIRA GONÇALVES NETO E  CIA LTDA-ME,11750.00,0.00,11750.00
2015,6,2015-06-15 00:00:00+00:00,FABIO GARCIA,DEM,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02012015000103,ALIANÇA TÁXI AÉREO LTDA.,6700.00,0.00,6700.00
2015,6,2015-06-15 00:00:00+00:00,ÁTILA LIRA,PSB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,3900.00,0.00,3900.00
2015,5,2015-06-15 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AÉREO,11000.00,0.00,11000.00
2015,5,2015-06-15 00:00:00+00:00,JOVAIR ARANTES,PTB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,6500.00,0.00,6500.00
2015,5,2015-06-15 00:00:00+00:00,JOVAIR ARANTES,PTB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,6500.00,0.00,6500.00
2015,5,2015-06-15 00:00:00+00:00,PAES LANDIM,PTB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,13560.00,0.00,13560.00
2015,6,2015-06-13 00:00:00+00:00,ARNALDO JORDY,PPS,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05897794000151,STILUS TAXI AÉREO,6000.00,0.00,6000.00
2015,6,2015-06-13 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04984400000130,CTA CLEITON TÁXI AÉREO LTDA,5000.00,0.00,5000.00
2015,5,2015-06-13 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04984400000130,CTA CLEITON TÁXI AÉREO LTDA,6500.00,0.00,6500.00
2015,5,2015-06-12 00:00:00+00:00,DANIEL VILELA,MDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,4470.00,0.00,4470.00
2015,5,2015-06-12 00:00:00+00:00,DANIEL VILELA,MDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,6320.00,0.00,6320.00
2015,6,2015-06-09 00:00:00+00:00,ASSIS CARVALHO,PT,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,5220.00,0.00,5220.00
2015,6,2015-06-09 00:00:00+00:00,ÁTILA LIRA,PSB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,5000.00,0.00,5000.00
2015,5,2015-06-09 00:00:00+00:00,GIUSEPPE VECCI,PSDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,3300.00,0.00,3300.00
2015,5,2015-06-09 00:00:00+00:00,IRACEMA PORTELLA,PP,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,12000.00,0.00,12000.00
2015,6,2015-06-08 00:00:00+00:00,BETO SALAME,PP,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10892309000197,W.J. E DA COSTA E CIA LTDA -ME,9000.00,0.00,9000.00
2015,6,2015-06-08 00:00:00+00:00,JÚLIO CESAR,PSD,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,5000.00,0.00,5000.00
2015,6,2015-06-05 00:00:00+00:00,FRANCISCO CHAPADINHA,PODE,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,10626900000100,SANTARÉM TÁXI AÉREO LTDA,6800.00,0.00,6800.00
2015,5,2015-06-03 00:00:00+00:00,RAIMUNDO GOMES DE MATOS,PSDB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01274847000127,TERRAL TAXI AÉREO,8500.00,0.00,8500.00
2015,5,2015-06-01 00:00:00+00:00,MÁRIO NEGROMONTE JR.,PP,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,00717513000118,AERO STAR TAXI AEREO LTDA,26000.00,0.00,26000.00
2015,5,2015-06-01 00:00:00+00:00,WILSON FILHO,PTB,PB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,***50799***,MARIA DO CARMO MARIZ DE LIMA,3400.00,0.00,3400.00
2015,5,2015-06-01 00:00:00+00:00,ASSIS CARVALHO,PT,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,4000.00,0.00,4000.00
2015,5,2015-06-01 00:00:00+00:00,ADAIL CARNEIRO,PODE,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01806823000252,NORTH STAR TAXI AÉREO LTDA,4200.00,0.00,4200.00
2015,5,2015-06-01 00:00:00+00:00,PEDRO CHAVES,MDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,5989.00,0.00,5989.00
2015,5,2015-06-01 00:00:00+00:00,WILSON FILHO,PTB,PB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,***50799***,MARIA DO CARMO MARIZ DE LIMA,6800.00,0.00,6800.00
2015,5,2015-06-01 00:00:00+00:00,JOSÉ AIRTON CIRILO,PT,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07882356000145,EASY TAXI AEREO LTDA,13490.00,0.00,13490.00
2015,3,2015-06-01 00:00:00+00:00,ASSIS CARVALHO,PT,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,5128.00,0.00,5128.00
2015,5,2015-05-30 00:00:00+00:00,LÚCIO VALE,PR,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,15309149000124,BRABO TAXI AÉREO LTDA,2500.00,0.00,2500.00
2015,5,2015-05-26 00:00:00+00:00,ODORICO MONTEIRO,PSB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02148827000172,taxi aéreo fortaleza ltda,18750.00,0.00,16510.50
2015,5,2015-05-26 00:00:00+00:00,ODORICO MONTEIRO,PSB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02148827000172,taxi aéreo fortaleza ltda,18750.00,0.00,2239.53
2015,5,2015-05-26 00:00:00+00:00,SÁGUAS MORAES,PT,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14308078000182,E.D. Semensato Comércio e Transportes,10300.00,0.00,10300.00
2015,5,2015-05-18 00:00:00+00:00,GIUSEPPE VECCI,PSDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,4700.00,0.00,4700.00
2015,5,2015-05-18 00:00:00+00:00,GIUSEPPE VECCI,PSDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,3000.00,0.00,3000.00
2015,5,2015-05-18 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,11944786000111,PILAR TAXI AÉREO LTDA-EPP,9000.00,0.00,9000.00
2015,4,2015-05-16 00:00:00+00:00,ROBERTO BALESTRA,PP,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,4810.00,0.00,4810.00
2015,5,2015-05-14 00:00:00+00:00,LEO DE BRITO,PT,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07918532000151,AEROBRAN TAXI AEREO LTDA,3500.00,0.00,3500.00
2015,3,2015-05-14 00:00:00+00:00,IRACEMA PORTELLA,PP,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,8300.00,0.00,8300.00
2015,4,2015-05-13 00:00:00+00:00,ADAIL CARNEIRO,PODE,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01806823000252,NORTH STAR TAXI AÉREO LTDA,6000.00,0.00,6000.00
2015,3,2015-05-13 00:00:00+00:00,ADAIL CARNEIRO,PODE,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01806823000252,NORTH STAR TAXI AÉREO LTDA,4500.00,0.00,4500.00
2015,5,2015-05-11 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04614277000165,RICO TAXI AEREO LTDA,15000.00,0.00,15000.00
2015,5,2015-05-07 00:00:00+00:00,PEDRO CHAVES,MDB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,12082807000108,M.B. Locação de Aeronaves e Veiculos,9850.00,0.00,9850.00
2015,4,2015-05-07 00:00:00+00:00,LEÔNIDAS CRISTINO,PDT,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07882356000145,EASY TAXI AEREO LTDA,7200.00,0.00,7200.00
2015,4,2015-05-07 00:00:00+00:00,LUCIO VIEIRA LIMA,MDB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,4500.00,0.00,4500.00
2015,4,2015-05-07 00:00:00+00:00,LEÔNIDAS CRISTINO,PDT,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07882356000145,EASY TAXI AEREO LTDA,3600.00,0.00,3600.00
2015,4,2015-05-06 00:00:00+00:00,ANTONIO BALHMANN,PDT,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01274847000127,TERRAL TAXI AÉREO,5700.00,0.00,5700.00
2015,5,2015-05-04 00:00:00+00:00,NILSON LEITÃO,PSDB,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04702400000108,APOLO TAXI AÉREO,16100.00,0.00,8050.00
2015,5,2015-05-04 00:00:00+00:00,WILSON FILHO,PTB,PB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,***50799***,MARIA DO CARMO MARIZ DE LIMA,7400.00,0.00,7400.00
2015,5,2015-05-04 00:00:00+00:00,RAIMUNDO GOMES DE MATOS,PSDB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07382021000168,UIRAPURU TAXI AEREO LTDA,5100.00,0.00,5100.00
2015,5,2015-05-04 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04984400000130,CTA CLEITON TÁXI AÉREO LTDA,3850.00,0.00,3850.00
2015,4,2015-05-04 00:00:00+00:00,NILSON LEITÃO,PSDB,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04702400000108,APOLO TAXI AÉREO,16100.00,0.00,8050.00
2015,3,2015-05-04 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04984400000130,CTA CLEITON TÁXI AÉREO LTDA,5500.00,0.00,5500.00
2015,4,2015-05-02 00:00:00+00:00,RODRIGO MARTINS,PSB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,6600.00,0.00,6600.00
2015,4,2015-04-30 00:00:00+00:00,PAES LANDIM,PTB,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,17000.00,0.00,17000.00
2015,4,2015-04-30 00:00:00+00:00,JOVAIR ARANTES,PTB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,6500.00,0.00,6500.00
2015,3,2015-04-30 00:00:00+00:00,LUCIO MOSQUINI,MDB,RO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,20629347000105,STAR TUR VIAGENS E TURISMO LTDA-EPP,3610.00,0.00,3610.00
2015,3,2015-04-30 00:00:00+00:00,PROFESSORA DORINHA SEABRA REZENDE,DEM,TO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,9200.00,0.00,9200.00
2015,4,2015-04-29 00:00:00+00:00,CÉSAR HALUM,PRB,TO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,***69403***,Thiago Costa Guidi,29400.00,0.00,29400.00
2015,4,2015-04-28 00:00:00+00:00,REGINALDO LOPES,PT,MG,LOCAÇÃO OU FRETAMENTO DE AERONAVES,05569646000108,CARLINHOS ULTRALEVES LTDA,11200.00,0.00,11200.00
2015,4,2015-04-28 00:00:00+00:00,ASSIS CARVALHO,PT,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,03003930000197,CEARÁ TAXI AÉREO LTDA,6240.00,0.00,6240.00
2015,4,2015-04-27 00:00:00+00:00,WILSON FILHO,PTB,PB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,***50799***,MARIA DO CARMO MARIZ DE LIMA,6800.00,0.00,6800.00
2015,4,2015-04-27 00:00:00+00:00,CAETANO,PT,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,3330.00,0.00,3330.00
2015,4,2015-04-27 00:00:00+00:00,DANIEL ALMEIDA,PCdoB,BA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14674451000119,ATA - AEROTAXI ABAETÉ LTDA.,3330.00,0.00,3330.00
2015,4,2015-04-27 00:00:00+00:00,JOSÉ GUIMARÃES,PT,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,01274847000127,TERRAL TAXI AÉREO,6500.00,0.00,6500.00
2015,4,2015-04-27 00:00:00+00:00,SÁGUAS MORAES,PT,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,14308078000182,E.D. Semensato Comércio e Transportes,9000.00,0.00,9000.00
2015,2,2015-04-27 00:00:00+00:00,FERNANDO COELHO FILHO,DEM,PE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,17256653000139,AERO LESTE SERVIÇOS E LOCAÇÕES LTDA-ME,6950.00,0.00,6950.00
2015,4,2015-04-23 00:00:00+00:00,MARCOS ROGÉRIO,DEM,RO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,***40770***,ANTONIO CARLOS CREVELARO,14500.00,0.00,14500.00
2015,4,2015-04-17 00:00:00+00:00,ODORICO MONTEIRO,PSB,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07882356000145,EASY TAXI AEREO LTDA,5400.00,0.00,5400.00
2015,4,2015-04-15 00:00:00+00:00,JOVAIR ARANTES,PTB,GO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,02941268000153,AEROTEC TÁXI AÉREO LTDA,8430.00,0.00,8430.00
2015,4,2015-04-15 00:00:00+00:00,VICENTINHO JÚNIOR,PR,TO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,08342384000132,"JARINA EMPR., PART. E LOCAÇÕES LTDA",17170.00,0.00,17170.00
2015,4,2015-04-15 00:00:00+00:00,VICENTINHO JÚNIOR,PR,TO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,08342384000132,"JARINA EMPR., PART. E LOCAÇÕES LTDA",13260.00,0.00,13260.00
2015,4,2015-04-15 00:00:00+00:00,VALTENIR PEREIRA,MDB,MT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,11107963000105,JOACI FERREIRA GONÇALVES NETO E  CIA LTDA-ME,10560.00,0.00,10560.00
2015,3,2015-04-15 00:00:00+00:00,FLAVIANO MELO,MDB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,84316421000116,RIO BRANCO AEROTAXI LTDA,13520.00,0.00,13520.00
2015,4,2015-04-14 00:00:00+00:00,ANTONIO BALHMANN,PDT,CE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07382021000168,UIRAPURU TAXI AEREO LTDA,4000.00,0.00,4000.00
2015,4,2015-04-14 00:00:00+00:00,NILSON PINTO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,11944786000111,PILAR TAXI AÉREO LTDA-EPP,9000.00,0.00,9000.00
2015,4,2015-04-13 00:00:00+00:00,JÉSSICA SALES,MDB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,07918532000151,AEROBRAN TAXI AEREO LTDA,5000.00,0.00,5000.00
2015,4,2015-04-13 00:00:00+00:00,WILSON FILHO,PTB,PB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,***50799***,MARIA DO CARMO MARIZ DE LIMA,7400.00,0.00,7400.00
2015,3,2015-04-09 00:00:00+00:00,WLADIMIR COSTA,SD,PA,LOCAÇÃO OU FRETAMENTO DE AERONAVES,06964144000144,HEISS TAXI AEREO LTDA,17500.00,0.00,17500.00
2015,4,2015-04-06 00:00:00+00:00,ÁTILA LINS,PP,AM,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04614277000165,RICO TAXI AEREO LTDA,13825.00,0.00,13825.00
2015,3,2015-03-31 00:00:00+00:00,IRACEMA PORTELLA,PP,PI,LOCAÇÃO OU FRETAMENTO DE AERONAVES,04114985000137,TOP LINE TAXI AEREO LTDA,11700.00,0.00,11700.00
